theta1,theta2,omega1,omega2,alpha1,alpha2
0.24545327845185197,-1.4630505023221998,-0.4074597669435658,4.353510518543647,-11.154637291468825,7.9453930880245025
0.23500198200042255,-1.374319980991446,-0.6413502423454717,4.523410947596985,-12.259043905003974,9.10530378709522
0.21964097907351102,-1.2819335541686543,-0.8990460178596669,4.720488609424396,-13.548028434841717,10.681144069831985
0.19885166313645605,-1.1852566339497748,-1.1851009211821946,4.954277223724615,-15.112576272189187,12.801509271556412
0.17200417637760998,-1.0834352057748742,-1.5061883370093936,5.237347069970667,-17.074128777662402,15.643188505247343
0.1383089829809292,-0.9753250384086072,-1.8716839776484089,5.5863106095419335,-19.578129074894626,19.430839416771004
0.09676045780696171,-0.8594037667706238,-2.2937019201749234,6.0223026998933715,-22.733351601236038,24.36824238609508
0.04610147080703745,-0.7336997039144263,-2.784265857085968,6.56790495420286,-26.34253604755035,30.291948084534905
-0.015068174587171114,-0.5958968374988962,-3.3414966347744266,7.229509817014325,-28.955502665852176,35.396067506710956
-0.0876333854497583,-0.4441654903468622,-3.9041424410301353,7.936297749709823,-25.640450206684466,33.13560562401369
-0.16996878151598854,-0.27981893571709704,-4.272966308775214,8.431145169263411,-8.620707149056578,12.861333827810196
-0.25542584914843725,-0.11076287371340751,-4.189414666253711,8.37148983955278,16.573970203052845,-18.2692293448807
-0.334685616360197,0.05156799631087611,-3.6899151699720187,7.807942277053907,30.695815154955305,-34.508235294838876
-0.4021018471260127,0.20066586419542676,-3.046649412240519,7.102864763460682,32.25986703302751,-34.251596275194
-0.4567546217830245,0.336231153129482,-2.428754290525993,6.4731390064392125,29.247011891061316,-28.439404870822766
-0.49971910881551485,0.4604168992969462,-1.8794077020473692,5.96527905689816,25.74650286203241,-22.50462359307512
-0.5323645857712878,0.5755591058022426,-1.39493614180892,5.5647842600118995,22.81421073185048,-17.761913476078686
-0.5558629551907468,0.6835555897727965,-0.9625623097101491,5.246620001001987,20.51869755983926,-14.240685914722382
-0.5711377132027308,0.7858227222062469,-0.5709474387456999,4.988521526898839,18.709683352481115,-11.71533596675548
-0.5789178940490609,0.8833779643827503,-0.21201981763698075,4.772836791008672,17.22525064506358,-9.966977796250468
-0.5798015949753703,0.9769262243950199,0.1193495899848962,4.58579141421789,15.935119857233111,-8.82751034590238
-0.5743080487067802,1.06692738483153,0.42603309081264773,4.416509466679817,14.743245536990953,-8.172888384737682
-0.56291622291109,1.15364640445027,0.7092820587557819,4.256274417928972,13.582621213423446,-7.90895316598206
-0.5460917984565903,1.237191373082895,0.9692531287079975,4.09805520254615,12.409984324029574,-7.959683374568128
-0.5243046143150016,1.3175441812507285,1.2054388821895676,3.9362286726197833,11.201555603991158,-8.259298089088912
-0.4980382961783532,1.3945869812310172,1.4170211840560605,3.766424999626677,9.949482681300147,-8.747731819233973
-0.46779350610137754,1.4681262769164594,1.603156670972243,3.5854366067458265,8.658554541435269,-9.368667046805369
-0.4340861344602371,1.537915456576981,1.7631972298328114,3.3911477103499936,7.342970929895225,-10.06930986735344
-0.397441725838766,1.6036758829838986,1.8968463572497316,3.182457169933894,6.023177771981641,-10.801168827440218
-0.3583873994343171,1.6651162500672663,2.004254071521087,2.9591810073095353,4.722917474256273,-11.521218904291603
-0.3174424376539427,1.721949755626055,2.086056500965136,2.721931711071576,3.4666738416493557,-12.19299933652406
-0.27510856050722615,1.7739086597544178,2.1433694637021916,2.4719786014863514,2.277641020880157,-12.787380877617947
-0.23186069676018478,1.8207559252057477,2.177747102010321,2.2110970780281956,1.1762599021713822,-13.28290581375462
-0.1881388385183389,1.8622938028827314,2.191116676424465,1.9414152356534085,0.1792867489374586,-13.665720928640626
-0.14434135458153635,1.8983693866113047,2.185699392927087,1.6652652746498664,-0.7006876523095428,-13.929179705041289
-0.10081995805996619,1.9288772934462406,2.163925338537763,1.3850454624366084,-1.4553612461151886,-14.073197961808535
-0.0578763802735361,1.9537597249641527,2.1283488370040664,1.1030968633782088,-2.080567351712065,-14.103431094330714
-0.015760691669240323,1.9730042369601442,2.081569103900258,0.8215978739088816,-2.5759070808404037,-14.030323860881596
0.025328875646612105,1.9866395961480274,2.026159979657355,0.5424786636140817,-2.944216714034567,-13.868077697119372
0.06524481530355308,1.9947301352451619,1.9646115886476783,0.2673566797966934,-3.190915367591318,-13.633586401902429
0.10388820331916337,1.9973690301131024,1.8992858461910564,-0.0025067480712279155,-3.3232808431878005,-13.345401431597681
0.14120581195650161,1.994670910575168,1.8323867431431413,-0.26622996574731644,-3.3497045642005716,-13.022794013795112
0.17718677715351483,1.9867641779451601,1.7659453254060575,-0.5233172969490967,-3.278974874964386,-12.684977151356316
0.21185910482721068,1.9737833388481594,1.7018183719444437,-0.7736518042221439,-3.1196297138640134,-12.350535814266319
0.24528627406843473,1.9558615823758858,1.6416990842269472,-1.0174789765842893,-2.879406071024024,-12.037091877115916
0.27756415705445797,1.9331237345102679,1.5871377068484005,-1.2553861080195297,-2.564798170152101,-11.761206922025929
0.3088184324627043,1.9056796293032456,1.539569899020477,-1.4882819772236542,-2.180723183742502,-11.538505032154095
0.3392026263833436,1.8736178488819617,1.500350780810827,-1.7173809013641197,-1.7302866934613728,-11.383980114951916
0.368896874690405,1.836999711111979,1.4707927114346568,-1.9441943549984508,-1.214644669293005,-11.312434383335171
0.39810746148549425,1.7958533322039707,1.4522047316224154,-2.1705320218783153,-0.63298165538579,-11.338965846007351
0.42706713994596646,1.7501675739205287,1.4459307244379551,-2.3985119688714565,0.01731942104696338,-11.479360804925065
0.45603616139757025,1.6998857275332584,1.4533807905649851,-2.6305755362895176,0.7401206922167558,-11.750107059361829
0.485303775658611,1.6448989484356789,1.4760442313688817,-2.869494134383367,1.5391405965403535,-12.16743109609276
0.5151896160766931,1.5850398675231705,1.51545905679049,-3.1183372817671158,2.4147688429967147,-12.744085858895597
0.546043630035426,1.5200777510295311,1.5730843323131916,-3.3803332792955216,3.3570688471897387,-13.481200975973486
0.5782416246817934,1.4497186462703469,1.6499632495603687,-3.658475323210642,4.3309406800715395,-14.349738124102236
0.6121702512411842,1.3736182648534982,1.7459535444939402,-3.9545734609390277,5.246161008573916,-15.25147858418617
0.6481890931174298,1.29142370794834,1.858123836051261,-4.267202623000172,5.902323249219462,-15.945252754796114
0.6865477188657285,1.2028737602251827,1.9777681271806984,-4.58777284375212,5.90807370629821,-15.93568392865085
0.7272270940162436,1.1080000573368323,2.0859359651731437,-4.89450029223856,4.632928503768144,-14.4004190296043
0.769693060565115,1.0074488205278018,2.1499154504519513,-5.147450301281903,1.4007380705558612,-10.438230286237472
0.8126493945176424,0.9028099653077404,2.1283329982428265,-5.294959316349542,-3.8289905988360187,-3.9784327102246713
0.8540477124940632,0.7966102086823288,1.9916650746263806,-5.300739706438734,-9.797781778120871,3.3265194756411818
0.891566924957199,0.6916846577599296,1.7441620591391576,-5.172817613836839,-14.641859003224907,9.043531532672084
0.9233006381875151,0.5902818686270249,1.4199145568326363,-4.957498136760382,-17.43917285179608,12.04149858566194
0.9481177542827648,0.4936210936836163,1.0583128519511646,-4.705961197808087,-18.488498000265903,12.830643478960193
0.9655736275417658,0.4020539414628477,0.6872413164749005,-4.452060330005201,-18.500288807158086,12.440428912462236
0.9756449156549633,0.3154506313487577,0.32145775151122924,-4.2108851201559885,-18.030045925822332,11.657015542648182
0.9785097184207823,0.23351182912817708,-0.032822223379111504,-3.9854858454618722,-17.383763215132863,10.910321131410383
0.9744222024254181,0.15594496348838072,-0.37364032857550805,-3.772933558808742,-16.697021489653114,10.39076514967631
0.9636556023140528,0.08254422406752426,-0.7007524776778977,-3.56790132539155,-16.01664155054403,10.162656550638111
0.9464818490847623,0.013218472969402123,-1.0144042200590713,-3.3644463819267787,-15.350724222847743,10.231015386109451
0.9231674873394197,-0.052005682620040836,-1.3148462732109092,-3.1568245831764634,-14.694627473216158,10.574559695219776
0.8939751263934053,-0.1129919228910123,-1.6022209360981012,-2.9398464141224494,-14.043537023969757,11.16070708243673
0.859165179539829,-0.16950703332596906,-1.8766242568493356,-2.709027063646111,-13.398252402072544,11.952314653970989
0.8189954682842812,-0.22123565198815806,-2.1382459756646863,-2.4606403423289005,-12.767552196867163,12.911102478775348
0.7737176948240567,-0.26779550402225527,-2.387536619820744,-2.1917170024718153,-12.168715287988473,14.00002200737483
0.7235705512168612,-0.30875214887746283,-2.625372997009367,-1.8999983745618994,-11.626916899405678,15.185419305643148
0.6687696968283081,-0.3436323738195317,-2.8532031530043085,-1.5838478871702,-11.173806371460262,16.43903973805509
0.6094951720759542,-0.37193545021650454,-3.0731551200002603,-1.2421282032176468,-10.845284098569044,17.739317510094004
0.5458771506368041,-0.3931417785633495,-3.288090265608113,-0.8740696123461931,-10.67806020806035,19.070665062215163
-2.3134822610128394,1.3592239104610107,-0.8423756282111956,-1.2672345519715327,4.604358140120357,-5.207680958576008
-2.3294292630911184,1.3328210446462083,-0.7533249797335994,-1.3738441209773575,4.304310729201753,-5.4452346802359575
-2.3436537826515345,1.304241705675535,-0.6700511522122763,-1.4847194088915654,4.027122011487334,-5.634059525493802
-2.3562665741427877,1.273410436373017,-0.592063783154559,-1.5988673350145115,3.7764423923782053,-5.7719457223184945
-2.367367716943098,1.2402722347408415,-0.5187785813524868,-1.7152274865507768,3.5580662547590696,-5.854290445466233
-2.3770442874370157,1.2047944109099618,-0.4494713847861857,-1.8326195195845318,3.380234057449323,-5.873627219170151
-2.3853670545409553,1.1669695875752426,-0.38322664563726133,-1.949681620483527,3.253874969197846,-5.819218608619618
-2.392386105039068,1.1268200024494113,-0.31888246954604266,-2.064802497279074,3.192686478207309,-5.676845377373686
-2.3981253725161484,1.0844031897486206,-0.2549770445169164,-2.176052875441919,3.2128814401721066,-5.42901283116317
-2.402576179160204,1.0398189474579604,-0.1897054133383123,-2.281127882277254,3.332360886466883,-5.055894702019969
-2.4056901311571375,0.9932171994077097,-0.12090094417846138,-2.3773189622921125,3.5690219443302778,-4.537411316045771
-2.4073720534398464,0.9448059079523508,-0.046061538341942,-2.4615419325107633,3.937943411737491,-3.856816942966411
-2.4074740919407835,0.8948575969645696,0.03755589984027009,-2.5304533899190633,4.447393936058915,-3.005935129398897
-2.4057925674205753,0.8437124044779999,0.13275216891007413,-2.5806854090504703,5.094059085728588,-1.9916146068016771
-2.402069454162074,0.7917751265590525,0.24210757020028267,-2.6092113735915494,5.85856638383593,-0.8420806255076598
-2.3960002139729464,0.7395037888708362,0.3676314276193643,-2.6138194435494326,6.703064533977022,0.3890929410512618
-2.387248887095189,0.6873882480448978,0.5104001766693016,-2.593619369267179,7.572790102189224,1.6240318580458732
-2.375469774645832,0.6359193022247268,0.6702770422563793,-2.549462362376041,8.402707197163018,2.7683279519564397
-2.3603330836190457,0.5855513949427174,0.8458102631112115,-2.4841418659876635,9.128392600288615,3.7248125981158866
-2.341550281813986,0.5366642989230798,1.0343681424713078,-2.4022867533218397,9.698201073340249,4.409741915677424
-2.3188944327604175,0.48953007580337876,1.2324971023763223,-2.3099497108550717,10.082763651496848,4.76623005655535
-2.292211812772079,0.44429054042651817,1.4364167075260825,-2.213991563701615,10.278875592488646,4.7707327557555645
-2.2614232714199467,0.4009477823227664,1.6425299114312748,-2.1214184615948692,10.307270609405998,4.43136225701624
-2.226516160836393,0.35936713720538027,1.8478417118839239,-2.038820618891047,10.20613321927277,3.7799259486682466
-2.1875293292057543,0.3192895438843385,2.050229501916494,-1.9720044064659459,10.023240655563704,2.861155778439187
-2.1445342373955016,0.28034908641031153,2.248564109559035,-1.9258405375566785,9.80921673108479,1.7222997857158124
-2.0976148529852714,0.24209161792781347,2.4427191811764626,-1.904300516719798,9.613233266373186,0.4048725797119861
-2.0468480338334833,0.20399117656299443,2.6335218586135936,-1.91063265273463,9.481413197073728,-1.0610946776277534
-1.9922850525936753,0.16546187071181623,2.82269587074553,-1.947632912369414,9.457589718252052,-2.6609476692653353
-1.933933973952028,0.12586363880111956,3.012839564820997,-2.0179841263045994,9.585980863114397,-4.398554911035421
-1.8717418212860302,0.08450058228983948,3.2074747204182876,-2.1246612652182293,9.915596938990848,-6.299993857418904
-1.805574760437044,0.04061034953012091,3.411202791254904,-2.2714277556068887,10.506673142139467,-8.419234752494425
-1.7351936967949642,-0.006657763550869715,3.6300172509134554,-2.4634803454243217,11.440068249279019,-10.847670370644446
-1.6602214677127507,-0.05827989256627042,3.8718475908747747,-2.7083437216861963,12.831405449745654,-13.730067179097809
-1.5800958862560883,-0.1154163564253129,4.147454818777642,-3.017175866619099,14.852553106995503,-17.290259811914947
-1.493999973329944,-0.17950243170782537,4.471847702439222,-3.406703261774684,17.76215640661108,-21.868159572970043
-1.4007574257379338,-0.2523855332625163,4.866340007321557,-3.9019119713417623,21.93495601216592,-27.951980996237527
-1.2986838433046104,-0.3365184260937733,5.360649074171253,-4.5385620213610816,27.809630794318945,-36.089736418810666
-1.185426865959815,-0.4351556268821859,5.990225264757843,-5.358592661189376,35.32949206896582,-46.0767976698799
-1.0580734735660486,-0.5521512679573268,6.764698243270333,-6.364271737746925,41.12886432414801,-52.96282997826555
-0.914764772624186,-0.6896007766209321,7.53430138504355,-7.328334536396172,31.449088906046647,-37.08926767029567
-0.7599078881182468,-0.840394371471906,7.834009201528122,-7.574670959546723,-4.062019435907984,16.26726336217798
-0.6062398418392569,-0.985269137084049,7.449548184496395,-6.782119939911899,-29.342811006410614,55.956652068691945
-0.4634063208340769,-1.1090309532606053,6.833168468944491,-5.579237689321041,-29.62090128721327,60.5482153878841
-0.33219536012389883,-1.2088982768118481,6.313183148631508,-4.429635830491218,-22.097962045397235,53.984399767936765
-0.2098463413113082,-1.287146895837986,5.945806752959682,-3.4164001836145044,-14.900769944889719,47.67100944526078
-0.09351614740219125,-1.346253129187941,5.705581430403782,-2.5081884092518494,-9.404455305470899,43.49801920817269
0.019001069382790503,-1.3879009843527086,5.559348911899096,-1.664600419180578,-5.448870291977185,41.10337561403797
0.12929738068301713,-1.413069928672678,5.479307929744814,-0.8564884183960918,-2.744556827732276,39.84700025521237
0.23846061156024972,-1.4222814108614683,5.442484430356938,-0.06695305552603881,-1.1052451953369888,39.15921344376686
0.3471494480391809,-1.415826185677953,5.428624466412366,0.7105089070116304,-0.4380921679433899,38.56882946839012
0.45563221937387044,-1.3939530381999317,5.418794237961763,1.4739011252775467,-0.6956141869473065,37.696901711158866
0.5638074326115914,-1.3570201147989367,5.394946878150453,2.2146146855382134,-1.8297891976696548,36.26330972598191
0.6712241098136901,-1.305606439055524,5.340294189353291,2.9195503764996182,-3.7584940824908832,34.101559093966706
0.7771151989038565,-1.240578168290627,5.240185864276162,3.5735043043255383,-6.348775942437096,31.168162241481692
0.8804507276118454,-1.1631061564162621,5.083146725678747,4.161602724617396,-9.417476544838141,27.537343405508878
0.9800105821002286,-1.074636956887928,4.8617571338768855,4.671472517795767,-12.745366717704576,23.380488989755467
1.074471462874311,-0.9768252831521959,4.573165480907626,5.094893555449629,-16.098813874472718,18.936078278262748
1.1624995188552172,-0.8714397296538775,4.219135076343528,5.428810607116206,-19.254042949999572,14.476607407821854
1.242839048650378,-0.7602548559961146,3.805604963711715,5.675688257473727,-22.02111934749979,10.276382428694207
1.3143877512211852,-0.6449424507046374,3.3417926372958897,5.843248058747008,-24.265324102768165,6.58230571141867
1.3762500904071269,-0.5269735598430192,2.8389223621637374,5.943674665037525,-25.92257071196689,3.5906376668214306
1.4277627346978992,-0.40754042147330466,2.3087361834198497,5.992453490087206,-27.005206991793486,1.4341542980070183
1.4684898033560039,-0.2875033152686548,1.762000269243264,6.007088044179496,-27.596744802162668,0.1833415378551254
1.4981899399959353,-0.1673618394593669,1.2072097819969825,6.005987567936633,-27.83802828053267,-0.1380526774775343
1.5167605466795941,-0.0472445105599614,0.6496094121018552,6.007784057560669,-27.910609148419397,0.47360635453463384
1.5241656089190732,0.0730937940120599,0.09052003594603275,6.031251699603329,-28.02371474074097,2.0346330393588756
1.5203521875719062,0.19427951214280276,-0.47314634071797756,6.0959044404040865,-28.408739263830675,4.608258178150977
1.5051578488605588,0.317346675142554,-1.0493245441128343,6.223240069604758,-29.318707690822794,8.333158868373976
1.4782098768816614,0.44379241988431994,-1.6511267895546946,6.438312325768196,-31.0115308498293,13.419534085406077
1.4388255794461546,0.5756567739907907,-2.296059978013834,6.7700992379455265,-33.629813572828596,19.998439350106914
1.3859714660165707,0.7155532017122631,-2.999527117791167,7.24428266386369,-36.661379953045994,27.39141993341778
1.3185255327842815,0.8663177238023624,-3.7468590551675103,7.846492047205992,-37.15521911669274,31.6325543439923
1.2365652824181688,1.029268696611989,-4.416208113023023,8.416157966360634,-27.201561205871236,21.817333376178425
1.144276034645341,1.2001839747410525,-4.732164086143081,8.576933476632306,-2.8888579031778323,-7.896144806786505
1.050682687009717,1.3681175807230088,-4.55918598190578,8.132544078633897,17.688293719228394,-33.281886679972835
0.9636011379358816,1.5234746317976038,-4.131806637351322,7.385495412384646,22.908649373373603,-38.66496846813379
0.885430245569933,1.66368019379008,-3.6943629124039155,6.6502612541230075,20.222751922709676,-34.15272892255851
0.8153050374134495,1.7902621504653289,-3.3324542513412907,6.028087575862009,15.956301149542933,-28.136789520379654
0.7515784710580926,1.9055527975011373,-3.053116902294819,5.517777745354263,12.093749168195059,-23.113270624322713
0.6927134812162219,2.0115548468465128,-2.843914268798535,5.094927145490314,8.940025568077976,-19.372253929820996
0.6374444939586428,2.109772372056541,-2.691501678112287,4.735737653763926,6.387851624928838,-16.703471614091608
0.5847452508827241,2.2012811923953333,-2.5854618471253024,4.421298589310648,4.277654893144031,-14.859929808617565
0.5337672956261674,2.286825131534719,-2.5183371600964204,4.137139595352452,2.47751554361519,-13.648118648297649
0.48378744852034156,2.366893544992137,-2.4849316076523036,3.8721060676010834,0.8929334590833755,-12.92749086243522
0.434169866431778,2.4417781611926075,-2.481594607456802,3.61747301840507,-0.5368853023646072,-12.59232324449806
0.3843416162717644,2.511616022281864,-2.5055839080546694,3.366445584705321,-1.8422718626110672,-12.55213771010606
0.3337805415208236,2.5764262927726738,-2.554462830088642,3.114041795627921,-3.023222950851787,-12.713121921764788
0.282015344173772,2.6361483572646263,-2.6254735151668864,2.857333683591351,-4.04716674721732,-12.961041043535783
0.2286386867050917,2.6906879665334515,-2.714862753749962,2.595998143882308,-4.847069320276976,-13.148008657154824
0.17333391510990304,2.7399765301592027,-2.817210719126399,2.333048601803632,-5.324550417223047,-13.08889655213753
0.11591395427183859,2.7840446989697263,-2.924921345875665,2.0754717742901856,-5.363898395945015,-12.575893620914432
0.056366622930424014,2.823104172979539,-3.028139875386122,1.8343306090207636,-4.861026747137027,-11.417867021875937
-0.005105122277057304,2.857622095303645,-3.1153821543916655,1.6238492091330585,-3.7643157643768763,-9.500858192837747
-0.06806388377930583,2.8883645308033254,-3.1749932515372934,1.45923457633503,-2.113564400789311,-6.84904968236484
-0.13185433014936365,2.9163857758763756,-3.197195243679132,1.3535454070992785,-0.05657067799103904,-3.6535276854791827
-0.1956616292035932,2.94295288088825,-3.176108487970925,1.3145361962721325,2.171274126839207,-0.24370752640122018
-0.2586037534757753,2.9694167203205373,-3.111004948493828,1.3426495918656174,4.301081860919801,2.9955483185926126
-0.3198367623095428,2.997061602591214,-3.00631153402969,1.4309476884162444,6.096824556063676,5.7276376803444276
-0.3786474581004669,3.0269733707067115,-2.870394100188789,1.5669515170553345,7.4067773351099255,7.744549134067187
-0.43451344914957274,3.0599571309941513,-2.7136233399610505,1.735589321799911,8.18229568312317,8.99487449500803
-0.48712311957338283,3.096515821683662,-2.54641048821325,1.9221568464215992,8.463381022493053,9.559309586616688
-0.5363608059030579,3.136880618266379,-2.3777578925343774,2.1144413600766616,8.34455026831586,9.596336014893874
-0.5822702307173782,3.181072417309206,-2.214541654446506,2.3036997757170727,7.938411771385839,9.286125339889923
-0.6250103575105179,3.228972579190751,-2.0614387743131366,2.4846617419295485,7.34891347715516,8.790982515703254
-0.6648142589351136,3.2803872427633665,-1.9212575554185563,2.654953721094159,6.657717800186484,8.236756333863854
-0.7019565435868931,3.335097600792847,-1.7954278548347677,2.8143248961770144,5.921136577739126,7.710415840820022
-0.736730724550965,3.392894911104826,-1.6844849540898923,2.963924013197046,5.173085294811212,7.2663824867215645
-0.7694354770842893,3.453602577196201,-1.5884673056269647,3.1057389186130315,4.430229016373001,6.935696824841937
-0.8003678021457724,3.5170888554601247,-1.5072096618302016,3.2422180039173645,3.697043378063141,6.734685995786177
-0.8298211022840494,3.583273615676367,-1.4405446883464514,3.376048167881209,2.969825462563489,6.671859002077847
-0.8580865706305526,3.652131910769306,-1.3884367699120161,3.510051507292502,2.2394735973196362,6.75292230191023
-0.88545677463032,3.7236963750053045,-1.3510711892590503,3.647166415110576,1.4932151370525113,6.984280077068032
-0.9122307330083902,3.7980598654895155,-1.3289167563591813,3.7904871979337296,0.7155901413557679,7.37545021669445
-0.9387200802178667,3.8753793228574724,-1.3227731693312825,3.9433436869433094,-0.11093588455701173,7.94067180784254
-0.9652560564391003,3.9558814924292864,-1.3338057193898798,4.109404753909636,-1.0052098113792114,8.699634181313957
-0.9921969881118343,4.039870773506831,-1.3635560210773605,4.292782153546894,-1.9855385823933873,9.676564272834192
-1.0199354540697485,4.1277387595634805,-1.4138895612311841,4.498082744057983,-3.064744158383784,10.895397432248553
-1.048903015646007,4.219973356159257,-1.486779340544554,4.7302820759530775,-4.237641756064344,12.36534464988808
-1.0795671845441661,4.317161281743796,-1.5836880644801354,4.994113517122747,-5.451112030310324,14.043765396308885
-1.1124080159124246,4.41996821923361,-1.7040259320030298,5.292279593852507,-6.537388579155681,15.749637205605199
-1.1478466793739612,4.529060621800915,-1.8416791178716407,5.621112219963383,-7.083915123541236,16.988902748704504
-1.1860741131657544,4.644899290040555,-1.9783351373421163,5.961848610823118,-6.257018584853891,16.70767386154548
-1.2267172432600824,4.767316447402096,-2.0746428757696793,6.26862299170138,-2.8440540211731684,13.32046062755408
-1.268384830276506,4.894921728714584,-2.0700471341465665,6.467407766412737,3.7965443141944992,5.948971045526665
-1.3084742133461396,5.0248354366128805,-1.9113697938688314,6.492995061339385,12.081897235748519,-3.373126696935102
-1.3437857536809636,5.153476765003473,-1.597301006202318,6.347229366174178,18.85264414756422,-10.571895722817576
-1.3716649813605408,5.2780307558128,-1.1784146775289455,6.097624729051423,22.528861040026516,-13.747920429449458
-1.3906150139805937,5.397185058319318,-0.7125065527561047,5.8170995460239405,23.760078325194968,-13.965105704977823
-1.400101761183507,5.510793312852864,-0.2362567953596733,5.547171346056713,23.73678868009771,-12.934418367161735
-1.400108781006247,5.619231374463537,0.2338836823565828,5.300559248301178,23.237022140952085,-11.758776307055571
-1.390824897644407,5.722953343165569,0.692402183558906,5.074362535050533,22.606798025326484,-10.942127307517813
-1.3724989143118527,5.822280318607772,1.1380172162924203,4.859269141421161,21.952983003005563,-10.66219039102413
-1.3453923160306829,5.917323327849067,1.570403653543368,4.644065930197833,21.280764286395893,-10.952037809271362
-1.3097749151945686,6.007967393511005,1.9889504751071874,4.4175662576265005,20.564201302173725,-11.784486060851577
-1.2659341561976911,6.093881367769145,2.3925131331622893,4.169430226204626,19.779578076238582,-13.105139104746705
-1.214184087349594,6.174539323236528,2.7796364222568717,3.890570640111582,18.921339272970762,-14.844280711817333
-1.1548673350059124,6.24924826583314,3.149003671762428,3.5734002848001563,18.009702072982268,-16.92245450027133
-1.088346924166006,6.317179727765375,3.4999870053517546,3.2119719095808326,17.093486412231588,-19.25627073486239
-1.0149867722172778,6.377402844522258,3.8332183215221494,2.801978263704898,16.2494989920767,-21.766734066040566
-0.9351210800032488,6.428915595918222,4.151119428176596,2.340561118966428,15.579158618158711,-24.38977952418493
-0.8490139577655981,6.47067008394558,4.458340277535241,1.8259074348708464,15.202667144559939,-27.086350527115325
-0.7568116529953836,6.501588017073831,4.762048095335905,1.2566961593029267,15.249436483759471,-29.845752559653747
-0.6584914213413475,6.5205655232680115,5.071938248156776,0.6316554812200593,15.837788340266501,-32.66758283681635
-0.5538159020934786,6.526475702587773,5.3995578758665985,-0.05002416373625118,17.020086669956115,-35.48461299391279
-0.4423170909057307,6.518202842807749,5.7556831339620995,-0.7854201231077205,18.625884828798863,-37.930321957421114
-0.3233776476319268,6.494808135238497,6.142378504468764,-1.5568123385783807,19.85570121236113,-38.75023236371834
-0.19657693204353502,6.456068281710822,6.533351922084135,-2.303983603829869,18.540264297646534,-34.76955730628098
-0.06256635194483545,6.403752306857501,6.8433710814968824,-2.88228944021012,11.207092126457129,-21.112841808930835
0.07569191443563653,6.343349512897604,6.9370795267353245,-3.080550087106108,-2.481620559820788,2.25310824629385
0.21299296416499197,6.283792042319486,6.7508533879524135,-2.802897667954061,-15.217370075153678,24.096557154073697
0.3444611315418569,6.233479756939242,6.376879416973886,-2.1918836987299954,-20.977636174813608,35.1036022957409
0.4677196257317401,6.1969097991261926,5.947734818486488,-1.4580030011762601,-21.358126836389136,37.259569421683324
0.5824968188393156,6.175117072263812,5.535345360706432,-0.7273317831889884,-19.754242506121937,35.44926097195585
0.689375090809736,6.1674672548961755,5.158360726173611,-0.04771748054717395,-17.993119003984766,32.432035235739534
0.789040252478016,6.172785517958892,4.81253651752747,0.5688842124785054,-16.680281009541332,29.23470003569214
0.8820150504952511,6.18980157365526,4.487524869046253,1.122423274653043,-15.90672244010564,26.14460322268029
0.9686117284313654,6.21728066498581,4.173186120410864,1.6157069362321415,-15.594443612945092,23.209728400041843
1.0489592365764995,6.254048613479391,3.8614669770708376,2.051812695252218,-15.624381753395463,20.42580147015397
1.1230495274958014,6.298991908641869,3.5467142216778993,2.433751298430538,-15.879387735439542,17.79481672951668
1.1907839754700975,6.351058845718051,3.2254693258114044,2.764753243740411,-16.258423236411883,15.336886143009398
1.2520136374871786,6.409267426635128,2.8960889533795124,3.0486068912575828,-16.681460077665744,13.086532005198752
1.306571214196841,6.4727189075220295,2.558305544801243,3.2898721003138176,-17.09104156538314,11.085082918178038
1.354294040120912,6.540614093036144,2.212775563145237,3.493943233712285,-17.452062261039114,9.373648464959164
1.395038180747615,6.612269618070001,1.8606466345299788,3.666992132420931,-17.75012928937397,7.988264604770698
1.4286842866650997,6.687132280451481,1.5031702771410953,3.8158380970656296,-17.988666874121275,6.957397510612021
1.4551363589361948,6.764790402450402,1.1413841345102451,3.9477862875212892,-18.18486457881624,6.301098457652298
1.474315051988331,6.844981832714121,0.7758880078852903,4.070453780965725,-18.364268250461244,6.030281751091806
1.4861477096541635,6.927598211981514,0.40674903707402843,4.191561344992396,-18.552999099745218,6.143434465270959
1.4905583333496037,7.01268402970104,0.033606564059239896,4.318596170646788,-18.76492078360587,6.615944480666086
1.4874627980148212,7.100425920163976,-0.34387265328517996,4.458119878779111,-18.97821390392978,7.373458456487603
1.476778988800489,7.1911210898446605,-0.7248928200492462,4.614276276770845,-19.092526591210493,8.23603218381231
1.4584692484789095,7.2851021357736965,-1.1053155449787007,4.785793046125459,-18.860913116612963,8.823395584878181
1.432641574041608,7.3825813583620485,-1.4740105460358195,4.9609242115324435,-17.825391845918947,8.458602167901965
1.3997308866077514,7.483382127114999,-1.808968399376817,5.111837913095705,-15.393488993503858,6.258812862389008
1.3607208953302192,7.5866061162854095,-2.0783804986005583,5.195548184901008,-11.29008302076084,1.7454503991568306
1.317229486354002,7.690476180014183,-2.253884018070016,5.171558569151277,-6.214729949454633,-4.239192366807555
1.2712331982073746,7.792668715380654,-2.3306588671607176,5.029472566783781,-1.676270275202219,-9.721071124861153
1.2245090331691075,7.891042022084216,-2.3321264112140456,4.796182858396323,1.2217916037148817,-13.233972354154826
1.178215968953981,7.984191287198301,-2.2931718983910256,4.51384343951003,2.4292356271405326,-14.710048539748392
